Date,Region,Avg_Temperature_Celsius,Avg_Rainfall_mm
2016-08-28 18:05:06.781356256,Eldoret,22.7,128.3
2016-08-29 18:37:39.811962368,Nairobi,22.0,162.6
2016-08-30 19:10:12.842568512,Muranga,26.7,122.2
2016-08-31 19:42:45.873174624,Muranga,24.2,32.1
2016-09-01 20:15:18.903780736,Eldoret,31.0,169.8
2016-09-02 20:47:51.934386880,Mombasa,25.8,158.6
2016-09-03 21:20:24.964992992,Meru,15.8,40.2
2016-09-04 21:52:57.995599104,Nairobi,30.4,36.2
2016-09-05 22:25:31.026205216,Meru,25.5,142.2
2016-09-06 22:58:04.056811360,Meru,28.0,178.3
2016-09-07 23:30:37.087417472,Kisii,23.4,21.8
2016-09-09 00:03:10.118023584,Embu,18.1,151.9
2016-09-10 00:35:43.148629728,Meru,21.1,15.8
2016-09-11 01:08:16.179235840,Nakuru,24.5,61.2
2016-09-12 01:40:49.209841952,Muranga,20.1,194.3
2016-09-13 02:13:22.240448064,Eldoret,32.0,8.5
2016-09-14 02:45:55.271054208,Kisii,27.2,10.8
2016-09-15 03:18:28.301660320,Nakuru,34.9,103.5
2016-09-16 03:51:01.332266432,Mombasa,34.8,54.3
2016-09-17 04:23:34.362872576,Muranga,23.6,89.2
2016-09-18 04:56:07.393478688,Muranga,21.8,197.2
2016-09-19 05:28:40.424084800,Nairobi,32.2,24.8
2016-09-20 06:01:13.454690912,Muranga,25.4,119.7
2016-09-21 06:33:46.485297056,Mombasa,15.3,138.0
2016-09-22 07:06:19.515903168,Nakuru,18.1,49.4
2016-09-23 07:38:52.546509280,Mombasa,23.0,175.3
2016-09-24 08:11:25.577115424,Eldoret,21.9,101.2
2016-09-25 08:43:58.607721536,Embu,28.3,153.6
2016-09-26 09:16:31.638327648,Nakuru,27.0,174.8
2016-09-27 09:49:04.668933760,Mombasa,16.6,14.8
2016-09-28 10:21:37.699539904,Kisii,15.7,48.5
2016-09-29 10:54:10.730146016,Muranga,25.7,12.1
2016-09-30 11:26:43.760752128,Embu,19.0,98.0
2016-10-01 11:59:16.791358272,Muranga,25.0,161.9
2016-10-02 12:31:49.821964384,Muranga,29.5,52.1
2016-10-03 13:04:22.852570496,Nakuru,31.5,20.7
2016-10-04 13:36:55.883176608,Meru,31.4,152.2
2016-10-05 14:09:28.913782752,Kisii,22.5,91.4
2016-10-06 14:42:01.944388864,Muranga,21.3,81.6
2016-10-07 15:14:34.974994976,Eldoret,21.2,72.2
2016-10-08 15:47:08.005601120,Nairobi,21.5,54.0
2016-10-09 16:19:41.036207232,Kisii,34.2,127.1
2016-10-10 16:52:14.066813344,Nakuru,26.1,129.0
2016-10-11 17:24:47.097419456,Eldoret,16.9,44.0
2016-10-12 17:57:20.128025600,Eldoret,19.0,135.9
2016-10-13 18:29:53.158631712,Kisii,19.7,149.8
2016-10-14 19:02:26.189237824,Nakuru,29.6,96.7
2016-10-15 19:34:59.219843968,Meru,24.4,196.8
2016-10-16 20:07:32.250450080,Eldoret,27.2,79.7
2016-10-17 20:40:05.281056192,Embu,21.0,127.1
2016-10-18 21:12:38.311662304,Muranga,28.3,31.9
2016-10-19 21:45:11.342268448,Eldoret,18.4,128.8
2016-10-20 22:17:44.372874560,Mombasa,34.8,136.0
2016-10-21 22:50:17.403480672,Embu,15.3,173.2
2016-10-22 23:22:50.434086816,Mombasa,23.1,104.5
2016-10-23 23:55:23.464692928,Nakuru,16.5,154.4
2016-10-25 00:27:56.495299040,Embu,20.5,97.7
2016-10-26 01:00:29.525905152,Kisii,18.9,129.7
2016-10-27 01:33:02.556511296,Kisii,24.3,195.2
2016-10-28 02:05:35.587117408,Muranga,31.7,108.5
2016-10-29 02:38:08.617723520,Mombasa,26.3,30.8
2016-10-30 03:10:41.648329664,Embu,33.9,101.2
2016-10-31 03:43:14.678935776,Mombasa,25.0,12.7
2016-11-01 04:15:47.709541888,Kisii,34.6,134.9
2016-11-02 04:48:20.740148032,Embu,28.6,196.5
2016-11-03 05:20:53.770754144,Meru,15.9,6.2
2016-11-04 05:53:26.801360256,Mombasa,34.9,88.7
2016-11-05 06:25:59.831966368,Nakuru,24.6,126.5
2016-11-06 06:58:32.862572512,Muranga,33.7,29.5
2016-11-07 07:31:05.893178624,Nakuru,29.7,199.9
2016-11-08 08:03:38.923784736,Eldoret,29.8,167.0
2016-11-09 08:36:11.954390880,Muranga,32.4,43.2
2016-11-10 09:08:44.984996992,Nakuru,33.4,124.6
2016-11-11 09:41:18.015603104,Meru,21.4,100.4
2016-11-12 10:13:51.046209216,Mombasa,27.1,64.7
2016-11-13 10:46:24.076815360,Kisii,16.3,147.1
2016-11-14 11:18:57.107421472,Embu,21.9,55.5
2016-11-15 11:51:30.138027584,Muranga,21.6,29.9
2016-11-16 12:24:03.168633728,Mombasa,16.1,179.5
2016-11-17 12:56:36.199239840,Nairobi,15.4,12.3
2016-11-18 13:29:09.229845952,Eldoret,16.8,162.2
2016-11-19 14:01:42.260452064,Mombasa,28.5,78.8
2016-11-20 14:34:15.291058208,Mombasa,15.8,66.1
2016-11-21 15:06:48.321664320,Eldoret,30.8,29.6
2016-11-22 15:39:21.352270432,Meru,19.6,77.1
2016-11-23 16:11:54.382876576,Embu,18.9,78.7
2016-11-24 16:44:27.413482688,Muranga,15.4,144.2
2016-11-25 17:17:00.444088800,Nakuru,30.8,106.2
2016-11-26 17:49:33.474694912,Muranga,33.4,137.4
2016-11-27 18:22:06.505301056,Mombasa,32.9,73.0
2016-11-28 18:54:39.535907168,Embu,33.5,134.1
2016-11-29 19:27:12.566513280,Mombasa,22.9,52.2
2016-11-30 19:59:45.597119424,Nakuru,23.7,66.8
2016-12-01 20:32:18.627725536,Embu,26.1,76.4
2016-12-02 21:04:51.658331648,Kisii,20.9,132.1
2016-12-03 21:37:24.688937760,Muranga,19.7,58.9
2016-12-04 22:09:57.719543904,Nairobi,21.6,159.4
2016-12-05 22:42:30.750150016,Eldoret,17.2,100.7
2016-12-06 23:15:03.780756128,Nakuru,23.5,121.2
2016-12-07 23:47:36.811362272,Embu,24.2,36.3
2016-12-09 00:20:09.841968384,Kisii,22.2,143.2
2016-12-10 00:52:42.872574496,Muranga,23.9,18.7
2016-12-11 01:25:15.903180608,Nairobi,32.0,177.5
2016-12-12 01:57:48.933786752,Kisii,33.8,49.6
2016-12-13 02:30:21.964392864,Kisii,29.7,162.2
2016-12-14 03:02:54.994998976,Nakuru,22.2,153.9
2016-12-15 03:35:28.025605120,Embu,33.3,181.6
2016-12-16 04:08:01.056211232,Embu,24.3,147.3
2016-12-17 04:40:34.086817344,Nairobi,25.3,118.0
2016-12-18 05:13:07.117423456,Nairobi,34.6,173.3
2016-12-19 05:45:40.148029600,Embu,28.6,48.4
2016-12-20 06:18:13.178635712,Mombasa,33.2,157.8
2016-12-21 06:50:46.209241824,Muranga,22.6,73.0
2016-12-22 07:23:19.239847968,Nairobi,29.7,48.6
2016-12-23 07:55:52.270454080,Nairobi,35.0,23.2
2016-12-24 08:28:25.301060192,Nairobi,33.0,59.1
2016-12-25 09:00:58.331666304,Muranga,26.8,170.2
2016-12-26 09:33:31.362272448,Eldoret,19.1,92.4
2016-12-27 10:06:04.392878560,Nairobi,19.9,171.1
2016-12-28 10:38:37.423484672,Muranga,33.6,162.0
2016-12-29 11:11:10.454090816,Mombasa,16.8,59.9
2016-12-30 11:43:43.484696928,Muranga,29.0,96.5
2016-12-31 12:16:16.515303040,Muranga,22.4,9.4
2017-01-01 12:48:49.545909184,Embu,27.5,139.2
2017-01-02 13:21:22.576515296,Nairobi,30.6,133.1
2017-01-03 13:53:55.607121408,Kisii,18.8,51.5
2017-01-04 14:26:28.637727520,Muranga,33.0,56.1
2017-01-05 14:59:01.668333664,Muranga,18.3,168.8
2017-01-06 15:31:34.698939776,Embu,30.2,124.1
2017-01-07 16:04:07.729545888,Muranga,23.2,53.3
2017-01-08 16:36:40.760152032,Embu,22.8,180.0
2017-01-09 17:09:13.790758144,Nairobi,28.6,136.9
2017-01-10 17:41:46.821364256,Muranga,29.5,90.0
2017-01-11 18:14:19.851970368,Mombasa,16.0,167.9
2017-01-12 18:46:52.882576512,Mombasa,26.2,31.7
2017-01-13 19:19:25.913182624,Nairobi,33.8,103.7
2017-01-14 19:51:58.943788736,Embu,28.2,66.7
2017-01-15 20:24:31.974394880,Embu,21.7,156.6
2017-01-16 20:57:05.005000992,Nakuru,27.2,95.3
2017-01-17 21:29:38.035607104,Nairobi,27.2,2.3
2017-01-18 22:02:11.066213216,Muranga,32.9,10.4
2017-01-19 22:34:44.096819360,Nairobi,18.1,159.0
2017-01-20 23:07:17.127425472,Kisii,33.6,41.9
2017-01-21 23:39:50.158031584,Kisii,15.8,32.6
2017-01-23 00:12:23.188637728,Muranga,33.4,166.7
2017-01-24 00:44:56.219243840,Meru,17.3,68.5
2017-01-25 01:17:29.249849952,Nairobi,33.8,35.1
2017-01-26 01:50:02.280456064,Meru,32.2,177.4
2017-01-27 02:22:35.311062208,Embu,20.5,30.9
2017-01-28 02:55:08.341668320,Embu,25.6,127.8
2017-01-29 03:27:41.372274432,Embu,20.3,96.8
2017-01-30 04:00:14.402880576,Eldoret,17.7,77.2
2017-01-31 04:32:47.433486688,Muranga,21.8,22.2
2017-02-01 05:05:20.464092800,Muranga,19.9,68.9
2017-02-02 05:37:53.494698912,Eldoret,25.9,46.5
2017-02-03 06:10:26.525305056,Muranga,24.4,198.0
2017-02-04 06:42:59.555911168,Nakuru,33.2,135.7
2017-02-05 07:15:32.586517280,Mombasa,15.5,92.9
2017-02-06 07:48:05.617123424,Kisii,23.4,97.3
2017-02-07 08:20:38.647729536,Embu,34.3,93.1
2017-02-08 08:53:11.678335648,Nairobi,15.8,161.5
2017-02-09 09:25:44.708941760,Embu,34.9,162.5
2017-02-10 09:58:17.739547904,Meru,32.5,22.8
2017-02-11 10:30:50.770154016,Embu,20.6,107.8
2017-02-12 11:03:23.800760128,Mombasa,32.6,33.4
2017-02-13 11:35:56.831366272,Nairobi,21.2,193.1
2017-02-14 12:08:29.861972384,Eldoret,29.7,129.3
2017-02-15 12:41:02.892578496,Muranga,32.7,23.7
2017-02-16 13:13:35.923184608,Eldoret,21.9,136.1
2017-02-17 13:46:08.953790752,Nakuru,22.2,104.3
2017-02-18 14:18:41.984396864,Nakuru,20.8,76.9
2017-02-19 14:51:15.015002976,Mombasa,20.0,121.7
2017-02-20 15:23:48.045609120,Meru,29.6,82.9
2017-02-21 15:56:21.076215232,Muranga,27.2,28.7
2017-02-22 16:28:54.106821344,Embu,17.7,19.2
2017-02-23 17:01:27.137427456,Embu,30.6,104.9
2017-02-24 17:34:00.168033600,Eldoret,15.9,29.0
2017-02-25 18:06:33.198639712,Kisii,18.1,101.4
2017-02-26 18:39:06.229245824,Nakuru,21.7,152.1
2017-02-27 19:11:39.259851968,Nakuru,32.1,173.1
2017-02-28 19:44:12.290458080,Muranga,22.6,164.2
2017-03-01 20:16:45.321064192,Mombasa,26.0,135.9
2017-03-02 20:49:18.351670336,Muranga,28.6,20.3
2017-03-03 21:21:51.382276448,Muranga,22.7,190.1
2017-03-04 21:54:24.412882560,Kisii,15.8,73.5
2017-03-05 22:26:57.443488672,Muranga,24.4,31.0
2017-03-06 22:59:30.474094816,Muranga,27.3,56.2
2017-03-07 23:32:03.504700928,Nakuru,15.9,24.5
2017-03-09 00:04:36.535307040,Muranga,34.7,73.0
2017-03-10 00:37:09.565913184,Embu,31.7,196.3
2017-03-11 01:09:42.596519296,Nakuru,22.4,185.6
2017-03-12 01:42:15.627125408,Nakuru,33.0,67.4
2017-03-13 02:14:48.657731520,Embu,23.7,121.7
2017-03-14 02:47:21.688337664,Eldoret,23.5,0.5
2017-03-15 03:19:54.718943776,Mombasa,32.0,19.1
2017-03-16 03:52:27.749549888,Nairobi,28.0,152.4
2017-03-17 04:25:00.780156032,Eldoret,22.6,0.4
2017-03-18 04:57:33.810762144,Meru,21.9,24.2
2017-03-19 05:30:06.841368256,Kisii,30.9,111.5
2017-03-20 06:02:39.871974368,Meru,33.3,27.2
2017-03-21 06:35:12.902580512,Mombasa,30.4,64.4
2017-03-22 07:07:45.933186624,Mombasa,25.9,126.3
2017-03-23 07:40:18.963792736,Muranga,32.4,88.8
2017-03-24 08:12:51.994398880,Kisii,23.8,82.6
2017-03-25 08:45:25.025004992,Mombasa,25.5,65.3
2017-03-26 09:17:58.055611104,Nairobi,16.9,176.2
2017-03-27 09:50:31.086217216,Muranga,19.2,39.2
2017-03-28 10:23:04.116823360,Embu,19.1,73.0
2017-03-29 10:55:37.147429472,Nairobi,16.1,120.9
2017-03-30 11:28:10.178035584,Embu,31.6,91.2
2017-03-31 12:00:43.208641728,Nairobi,23.3,15.8
2017-04-01 12:33:16.239247840,Embu,34.3,56.3
2017-04-02 13:05:49.269853952,Nairobi,23.2,179.6
2017-04-03 13:38:22.300460064,Muranga,27.7,195.1
2017-04-04 14:10:55.331066208,Meru,32.2,135.2
2017-04-05 14:43:28.361672320,Nairobi,25.4,152.5
2017-04-06 15:16:01.392278432,Meru,20.2,136.8
2017-04-07 15:48:34.422884576,Embu,31.7,193.2
2017-04-08 16:21:07.453490688,Embu,23.0,68.3
2017-04-09 16:53:40.484096800,Mombasa,26.0,76.6
2017-04-10 17:26:13.514702912,Embu,28.3,123.4
2017-04-11 17:58:46.545309056,Mombasa,18.6,126.4
2017-04-12 18:31:19.575915168,Muranga,21.3,29.1
2017-04-13 19:03:52.606521280,Embu,21.5,40.8
2017-04-14 19:36:25.637127424,Muranga,18.3,94.5
2017-04-15 20:08:58.667733536,Kisii,25.5,96.1
2017-04-16 20:41:31.698339648,Nakuru,29.9,90.6
2017-04-17 21:14:04.728945760,Nairobi,31.5,155.8
2017-04-18 21:46:37.759551904,Mombasa,34.6,8.5
2017-04-19 22:19:10.790158016,Eldoret,34.4,93.7
2017-04-20 22:51:43.820764128,Nairobi,25.8,167.7
2017-04-21 23:24:16.851370272,Embu,29.6,140.9
2017-04-22 23:56:49.881976384,Muranga,27.2,154.6
2017-04-24 00:29:22.912582496,Eldoret,29.0,137.2
2017-04-25 01:01:55.943188608,Meru,22.7,197.9
2017-04-26 01:34:28.973794752,Embu,17.3,60.5
2017-04-27 02:07:02.004400864,Muranga,18.7,74.5
2017-04-28 02:39:35.035006976,Nakuru,23.6,112.6
2017-04-29 03:12:08.065613120,Embu,25.0,112.4
2017-04-30 03:44:41.096219232,Nairobi,19.7,12.8
2017-05-01 04:17:14.126825344,Nakuru,31.6,127.8
2017-05-02 04:49:47.157431456,Kisii,28.0,40.0
2017-05-03 05:22:20.188037600,Nairobi,25.5,123.8
2017-05-04 05:54:53.218643712,Mombasa,27.6,164.2
2017-05-05 06:27:26.249249824,Embu,29.2,47.7
2017-05-06 06:59:59.279855968,Mombasa,23.0,34.8
2017-05-07 07:32:32.310462080,Meru,16.4,20.2
2017-05-08 08:05:05.341068192,Embu,15.4,41.9
2017-05-09 08:37:38.371674336,Embu,18.1,114.0
2017-05-10 09:10:11.402280448,Meru,31.3,137.4
2017-05-11 09:42:44.432886560,Embu,17.4,58.7
2017-05-12 10:15:17.463492672,Nairobi,21.4,131.7
2017-05-13 10:47:50.494098816,Embu,17.3,43.3
2017-05-14 11:20:23.524704928,Eldoret,18.7,101.4
2017-05-15 11:52:56.555311040,Muranga,22.5,142.1
2017-05-16 12:25:29.585917184,Mombasa,15.1,185.2
2017-05-17 12:58:02.616523296,Embu,33.8,93.8
2017-05-18 13:30:35.647129408,Kisii,34.9,78.3
2017-05-19 14:03:08.677735520,Meru,24.2,15.3
2017-05-20 14:35:41.708341664,Nairobi,31.1,78.7
2017-05-21 15:08:14.738947776,Embu,27.4,155.6
2017-05-22 15:40:47.769553888,Muranga,33.6,31.8
2017-05-23 16:13:20.800160032,Kisii,26.4,197.5
2017-05-24 16:45:53.830766144,Embu,23.0,160.2
2017-05-25 17:18:26.861372256,Eldoret,34.7,115.4
2017-05-26 17:50:59.891978368,Embu,15.4,83.1
2017-05-27 18:23:32.922584512,Kisii,28.8,12.4
2017-05-28 18:56:05.953190624,Mombasa,34.4,114.2
2017-05-29 19:28:38.983796736,Meru,31.6,171.8
2017-05-30 20:01:12.014402880,Mombasa,18.2,160.0
2017-05-31 20:33:45.045008992,Eldoret,15.4,52.9
2017-06-01 21:06:18.075615104,Embu,16.0,18.7
2017-06-02 21:38:51.106221216,Nakuru,32.0,171.1
2017-06-03 22:11:24.136827360,Meru,31.0,196.2
2017-06-04 22:43:57.167433472,Eldoret,30.6,27.4
2017-06-05 23:16:30.198039584,Kisii,16.3,35.6
2017-06-06 23:49:03.228645728,Nairobi,21.2,182.3
2017-06-08 00:21:36.259251840,Mombasa,18.2,54.0
2017-06-09 00:54:09.289857952,Meru,26.5,112.5
2017-06-10 01:26:42.320464064,Muranga,28.1,21.5
2017-06-11 01:59:15.351070208,Embu,31.4,5.2
2017-06-12 02:31:48.381676320,Kisii,26.1,62.3
2017-06-13 03:04:21.412282432,Embu,29.1,106.6
2017-06-14 03:36:54.442888576,Embu,28.9,135.7
2017-06-15 04:09:27.473494688,Meru,26.2,109.8
2017-06-16 04:42:00.504100800,Nakuru,18.5,110.2
2017-06-17 05:14:33.534706912,Nakuru,27.6,193.9
2017-06-18 05:47:06.565313056,Nairobi,28.1,188.1
2017-06-19 06:19:39.595919168,Embu,32.5,104.7
2017-06-20 06:52:12.626525280,Nairobi,29.1,19.3
2017-06-21 07:24:45.657131424,Nairobi,34.6,119.5
2017-06-22 07:57:18.687737536,Nairobi,23.3,166.5
2017-06-23 08:29:51.718343648,Eldoret,27.4,15.7
2017-06-24 09:02:24.748949760,Eldoret,25.6,65.5
2017-06-25 09:34:57.779555904,Nairobi,29.0,64.4
2017-06-26 10:07:30.810162016,Muranga,33.7,173.0
2017-06-27 10:40:03.840768128,Embu,19.1,10.6
2017-06-28 11:12:36.871374272,Nakuru,18.2,78.1
2017-06-29 11:45:09.901980384,Eldoret,33.0,49.1
2017-06-30 12:17:42.932586496,Eldoret,34.0,144.9
2017-07-01 12:50:15.963192608,Embu,17.2,88.4
2017-07-02 13:22:48.993798752,Mombasa,30.5,6.0
2017-07-03 13:55:22.024404864,Nairobi,28.2,168.8
2017-07-04 14:27:55.055010976,Mombasa,34.9,80.1
2017-07-05 15:00:28.085617120,Nakuru,23.3,17.5
2017-07-06 15:33:01.116223232,Nairobi,28.1,93.1
2017-07-07 16:05:34.146829344,Embu,19.5,167.0
2017-07-08 16:38:07.177435488,Embu,19.9,164.3
2017-07-09 17:10:40.208041600,Muranga,27.6,88.5
2017-07-10 17:43:13.238647712,Embu,34.7,147.4
2017-07-11 18:15:46.269253824,Eldoret,15.2,90.1
2017-07-12 18:48:19.299859968,Embu,21.0,100.5
2017-07-13 19:20:52.330466080,Eldoret,15.2,129.7
2017-07-14 19:53:25.361072192,Embu,33.7,107.4
2017-07-15 20:25:58.391678336,Nakuru,29.2,31.4
2017-07-16 20:58:31.422284448,Kisii,15.7,174.1
2017-07-17 21:31:04.452890560,Kisii,22.8,90.5
2017-07-18 22:03:37.483496672,Kisii,20.9,101.2
2017-07-19 22:36:10.514102816,Kisii,32.4,114.0
2017-07-20 23:08:43.544708928,Nakuru,28.3,4.8
2017-07-21 23:41:16.575315040,Nakuru,30.2,61.2
2017-07-23 00:13:49.605921184,Nairobi,30.1,48.5
2017-07-24 00:46:22.636527296,Kisii,15.3,81.7
2017-07-25 01:18:55.667133408,Muranga,30.9,67.1
2017-07-26 01:51:28.697739520,Eldoret,20.4,197.1
2017-07-27 02:24:01.728345664,Nakuru,31.8,163.5
2017-07-28 02:56:34.758951776,Embu,27.4,108.8
2017-07-29 03:29:07.789557888,Mombasa,34.1,163.2
2017-07-30 04:01:40.820164032,Nairobi,31.6,165.6
2017-07-31 04:34:13.850770144,Muranga,16.9,145.2
2017-08-01 05:06:46.881376256,Mombasa,34.2,66.4
2017-08-02 05:39:19.911982368,Nairobi,19.5,85.3
2017-08-03 06:11:52.942588512,Mombasa,30.1,101.7
2017-08-04 06:44:25.973194624,Nairobi,22.9,57.4
2017-08-05 07:16:59.003800736,Mombasa,34.1,41.2
2017-08-06 07:49:32.034406880,Mombasa,34.2,17.1
2017-08-07 08:22:05.065012992,Embu,25.0,171.3
2017-08-08 08:54:38.095619104,Mombasa,20.9,41.0
2017-08-09 09:27:11.126225216,Nairobi,21.0,69.4
2017-08-10 09:59:44.156831360,Nairobi,19.9,112.4
2017-08-11 10:32:17.187437472,Eldoret,26.5,162.2
2017-08-12 11:04:50.218043584,Meru,30.2,175.9
2017-08-13 11:37:23.248649728,Nakuru,29.3,116.3
2017-08-14 12:09:56.279255840,Muranga,27.4,96.4
2017-08-15 12:42:29.309861952,Mombasa,27.5,111.6
2017-08-16 13:15:02.340468064,Eldoret,17.6,70.3
2017-08-17 13:47:35.371074208,Meru,19.0,80.5
2017-08-18 14:20:08.401680320,Eldoret,33.1,13.8
2017-08-19 14:52:41.432286432,Eldoret,23.6,102.1
2017-08-20 15:25:14.462892576,Eldoret,26.4,6.4
2017-08-21 15:57:47.493498688,Nakuru,20.5,70.7
2017-08-22 16:30:20.524104800,Meru,20.1,167.9
2017-08-23 17:02:53.554710912,Meru,29.0,133.0
2017-08-24 17:35:26.585317056,Muranga,19.7,52.9
2017-08-25 18:07:59.615923168,Embu,28.0,38.3
2017-08-26 18:40:32.646529280,Nairobi,26.1,155.5
2017-08-27 19:13:05.677135424,Mombasa,16.5,115.7
2017-08-28 19:45:38.707741536,Kisii,30.3,117.6
2017-08-29 20:18:11.738347648,Kisii,28.7,71.0
2017-08-30 20:50:44.768953760,Nairobi,26.8,64.1
2017-08-31 21:23:17.799559904,Meru,17.3,86.4
2017-09-01 21:55:50.830166016,Nakuru,25.7,21.5
2017-09-02 22:28:23.860772128,Embu,23.7,43.5
2017-09-03 23:00:56.891378272,Embu,32.5,122.3
2017-09-04 23:33:29.921984384,Kisii,21.6,93.8
2017-09-06 00:06:02.952590496,Eldoret,29.6,165.9
2017-09-07 00:38:35.983196640,Embu,34.5,56.9
2017-09-08 01:11:09.013802752,Meru,23.4,117.3
2017-09-09 01:43:42.044408864,Meru,30.2,196.3
2017-09-10 02:16:15.075014976,Embu,18.3,9.1
2017-09-11 02:48:48.105621120,Kisii,34.3,64.6
2017-09-12 03:21:21.136227232,Mombasa,33.8,57.2
2017-09-13 03:53:54.166833344,Nairobi,32.7,72.6
2017-09-14 04:26:27.197439488,Eldoret,31.4,58.1
2017-09-15 04:59:00.228045600,Nairobi,34.2,2.0
2017-09-16 05:31:33.258651712,Meru,19.2,112.2
2017-09-17 06:04:06.289257824,Mombasa,19.0,28.3
2017-09-18 06:36:39.319863968,Nakuru,25.0,94.9
2017-09-19 07:09:12.350470080,Nairobi,24.0,97.2
2017-09-20 07:41:45.381076192,Meru,30.2,66.2
2017-09-21 08:14:18.411682336,Muranga,30.9,25.5
2017-09-22 08:46:51.442288448,Nairobi,20.0,187.0
2017-09-23 09:19:24.472894560,Meru,19.8,122.7
2017-09-24 09:51:57.503500672,Embu,23.0,14.4
2017-09-25 10:24:30.534106816,Embu,23.2,9.6
2017-09-26 10:57:03.564712928,Nakuru,18.1,130.6
2017-09-27 11:29:36.595319040,Nairobi,24.9,58.1
2017-09-28 12:02:09.625925184,Muranga,15.4,116.1
2017-09-29 12:34:42.656531296,Eldoret,16.2,52.5
2017-09-30 13:07:15.687137408,Nairobi,34.2,137.3
2017-10-01 13:39:48.717743520,Kisii,32.6,49.5
2017-10-02 14:12:21.748349664,Kisii,30.3,115.3
2017-10-03 14:44:54.778955776,Nakuru,25.7,33.4
2017-10-04 15:17:27.809561888,Nairobi,25.0,133.1
2017-10-05 15:50:00.840168032,Embu,22.7,194.2
2017-10-06 16:22:33.870774144,Meru,27.2,93.5
2017-10-07 16:55:06.901380256,Eldoret,19.4,90.5
2017-10-08 17:27:39.931986368,Eldoret,28.9,109.7
2017-10-09 18:00:12.962592512,Kisii,31.2,126.8
2017-10-10 18:32:45.993198624,Nairobi,26.3,152.7
2017-10-11 19:05:19.023804736,Eldoret,23.6,107.2
2017-10-12 19:37:52.054410880,Meru,15.5,104.0
2017-10-13 20:10:25.085016992,Nakuru,32.2,102.0
2017-10-14 20:42:58.115623104,Nakuru,33.5,138.3
2017-10-15 21:15:31.146229216,Mombasa,21.8,110.3
2017-10-16 21:48:04.176835360,Kisii,21.4,157.3
2017-10-17 22:20:37.207441472,Muranga,16.7,139.4
2017-10-18 22:53:10.238047584,Kisii,24.9,68.6
2017-10-19 23:25:43.268653728,Eldoret,22.7,121.4
2017-10-20 23:58:16.299259840,Nakuru,29.0,25.1
2017-10-22 00:30:49.329865952,Mombasa,26.5,181.1
2017-10-23 01:03:22.360472064,Embu,28.2,137.8
2017-10-24 01:35:55.391078208,Embu,19.0,92.6
2017-10-25 02:08:28.421684320,Nairobi,23.8,178.4
2017-10-26 02:41:01.452290432,Kisii,20.6,120.3
2017-10-27 03:13:34.482896576,Embu,15.5,101.9
2017-10-28 03:46:07.513502688,Mombasa,21.7,142.5
2017-10-29 04:18:40.544108800,Meru,22.1,174.6
2017-10-30 04:51:13.574714912,Muranga,25.5,166.8
2017-10-31 05:23:46.605321056,Mombasa,29.4,47.9
2017-11-01 05:56:19.635927168,Eldoret,34.8,121.3
2017-11-02 06:28:52.666533280,Embu,19.1,47.4
2017-11-03 07:01:25.697139424,Nairobi,24.1,136.6
2017-11-04 07:33:58.727745536,Nakuru,26.8,34.9
2017-11-05 08:06:31.758351648,Eldoret,32.6,26.6
2017-11-06 08:39:04.788957792,Eldoret,22.3,112.7
2017-11-07 09:11:37.819563904,Nairobi,22.3,194.2
2017-11-08 09:44:10.850170016,Embu,30.7,95.8
2017-11-09 10:16:43.880776128,Muranga,26.4,115.7
2017-11-10 10:49:16.911382272,Mombasa,16.3,36.7
2017-11-11 11:21:49.941988384,Embu,29.8,147.9
2017-11-12 11:54:22.972594496,Embu,21.5,115.9
2017-11-13 12:26:56.003200640,Nairobi,31.5,41.3
2017-11-14 12:59:29.033806752,Embu,18.7,5.0
2017-11-15 13:32:02.064412864,Mombasa,22.2,152.9
2017-11-16 14:04:35.095018976,Meru,28.6,138.4
2017-11-17 14:37:08.125625120,Nairobi,23.0,110.2
2017-11-18 15:09:41.156231232,Meru,25.0,148.8
2017-11-19 15:42:14.186837344,Muranga,34.4,163.9
2017-11-20 16:14:47.217443488,Meru,20.5,91.9
2017-11-21 16:47:20.248049600,Eldoret,31.7,30.0
2017-11-22 17:19:53.278655712,Nairobi,29.8,79.4
2017-11-23 17:52:26.309261824,Kisii,18.3,111.6
2017-11-24 18:24:59.339867968,Mombasa,16.9,77.1
2017-11-25 18:57:32.370474080,Eldoret,33.6,35.3
2017-11-26 19:30:05.401080192,Kisii,27.5,65.0
2017-11-27 20:02:38.431686336,Meru,29.6,32.7
2017-11-28 20:35:11.462292448,Mombasa,23.5,129.8
2017-11-29 21:07:44.492898560,Embu,34.3,61.9
2017-11-30 21:40:17.523504672,Eldoret,16.8,156.8
2017-12-01 22:12:50.554110816,Muranga,19.9,9.6
2017-12-02 22:45:23.584716928,Eldoret,25.1,131.6
2017-12-03 23:17:56.615323040,Eldoret,27.8,145.4
2017-12-04 23:50:29.645929184,Meru,32.6,101.0
2017-12-06 00:23:02.676535296,Muranga,28.7,161.3
2017-12-07 00:55:35.707141408,Nairobi,30.4,115.7
2017-12-08 01:28:08.737747520,Meru,29.4,46.8
2017-12-09 02:00:41.768353664,Meru,22.6,79.7
2017-12-10 02:33:14.798959776,Meru,20.0,61.6
2017-12-11 03:05:47.829565888,Kisii,15.1,97.1
2017-12-12 03:38:20.860172032,Mombasa,15.9,142.7
2017-12-13 04:10:53.890778144,Eldoret,34.5,113.5
